"","X","sixh","country","tweets","igtweets","hoaxsh","date"
"620",620,"2020-07-27","UK",4576,18,0.393356643356643,"2020-07-27"
"621",621,"2020-07-27","US",12161,25,0.205575199407943,"2020-07-27"
"622",622,"2020-07-28","other",123410,297,0.240661210598817,"2020-07-28"
"623",623,"2020-07-28","UK",3510,20,0.56980056980057,"2020-07-28"
"624",624,"2020-07-28","US",10640,19,0.178571428571429,"2020-07-28"
"625",625,"2020-07-29","other",119637,377,0.315119904377408,"2020-07-29"
"626",626,"2020-07-29","UK",4316,26,0.602409638554217,"2020-07-29"
"627",627,"2020-07-29","US",8693,12,0.138042102841367,"2020-07-29"
"628",628,"2020-07-30","other",117704,262,0.222592265343574,"2020-07-30"
"629",629,"2020-07-30","UK",4872,15,0.307881773399015,"2020-07-30"
"630",630,"2020-07-30","US",8930,17,0.19036954087346,"2020-07-30"
"631",631,"2020-07-31","other",116214,263,0.226306641196414,"2020-07-31"
"632",632,"2020-07-31","UK",4580,46,1.00436681222707,"2020-07-31"
"633",633,"2020-07-31","US",8638,23,0.266265339198889,"2020-07-31"
"634",634,"2020-08-01","other",112848,575,0.509534949666808,"2020-08-01"
"635",635,"2020-08-01","UK",3336,46,1.378896882494,"2020-08-01"
"636",636,"2020-08-01","US",8329,26,0.312162324408693,"2020-08-01"
"637",637,"2020-08-02","other",112302,464,0.413171626507097,"2020-08-02"
"638",638,"2020-08-02","UK",3785,44,1.16248348745046,"2020-08-02"
"639",639,"2020-08-02","US",6121,31,0.506453193922562,"2020-08-02"
"640",640,"2020-08-03","other",112560,326,0.289623312011372,"2020-08-03"
"641",641,"2020-08-03","UK",4018,19,0.472872075659532,"2020-08-03"
"642",642,"2020-08-03","US",7489,19,0.253705434637468,"2020-08-03"
"643",643,"2020-08-04","other",110644,272,0.245833483966596,"2020-08-04"
"644",644,"2020-08-04","UK",3655,15,0.410396716826265,"2020-08-04"
"645",645,"2020-08-04","US",7038,9,0.127877237851662,"2020-08-04"
"646",646,"2020-08-05","other",110340,392,0.3552655428675,"2020-08-05"
"647",647,"2020-08-05","UK",3963,13,0.328034317436286,"2020-08-05"
"648",648,"2020-08-05","US",6819,27,0.395952485701716,"2020-08-05"
"649",649,"2020-08-06","other",109265,312,0.285544318857823,"2020-08-06"
"650",650,"2020-08-06","UK",3533,22,0.622700254741013,"2020-08-06"
"651",651,"2020-08-06","US",7666,14,0.182624576050091,"2020-08-06"
"652",652,"2020-08-07","other",109957,274,0.249188319070182,"2020-08-07"
"653",653,"2020-08-07","UK",3290,11,0.334346504559271,"2020-08-07"
"654",654,"2020-08-07","US",6968,21,0.301377726750861,"2020-08-07"
"655",655,"2020-08-08","other",107472,416,0.387077564388864,"2020-08-08"
"656",656,"2020-08-08","UK",3543,36,1.01608806096528,"2020-08-08"
"657",657,"2020-08-08","US",6093,22,0.361070080420154,"2020-08-08"
"658",658,"2020-08-09","other",108991,233,0.213779119376829,"2020-08-09"
"659",659,"2020-08-09","UK",3653,22,0.602244730358609,"2020-08-09"
"660",660,"2020-08-09","US",5449,15,0.275279867865663,"2020-08-09"
"661",661,"2020-08-10","other",106262,235,0.221151493478384,"2020-08-10"
"662",662,"2020-08-10","UK",2959,12,0.405542412977357,"2020-08-10"
"663",663,"2020-08-10","US",7212,15,0.207986688851913,"2020-08-10"
"664",664,"2020-08-11","other",111027,299,0.269303863024309,"2020-08-11"
"665",665,"2020-08-11","UK",2854,29,1.01611772950245,"2020-08-11"
"666",666,"2020-08-11","US",5765,8,0.138768430182134,"2020-08-11"
"667",667,"2020-08-12","other",104441,273,0.261391599084651,"2020-08-12"
"668",668,"2020-08-12","UK",5278,23,0.435771125426298,"2020-08-12"
"669",669,"2020-08-12","US",5029,6,0.119308013521575,"2020-08-12"
"670",670,"2020-08-13","other",106134,380,0.358037952022914,"2020-08-13"
"671",671,"2020-08-13","UK",3742,26,0.694815606627472,"2020-08-13"
"672",672,"2020-08-13","US",5315,21,0.395108184383819,"2020-08-13"
"673",673,"2020-08-14","other",104349,455,0.436036761253103,"2020-08-14"
"674",674,"2020-08-14","UK",3218,8,0.248601615910503,"2020-08-14"
"675",675,"2020-08-14","US",5382,11,0.204384986993683,"2020-08-14"
"676",676,"2020-08-15","other",72022,282,0.391547027297215,"2020-08-15"
"677",677,"2020-08-15","UK",1250,14,1.12,"2020-08-15"
"678",678,"2020-08-15","US",3999,7,0.175043760940235,"2020-08-15"
"679",679,"2020-08-16","other",103765,291,0.280441381968872,"2020-08-16"
"680",680,"2020-08-16","UK",3483,22,0.631639391329314,"2020-08-16"
"681",681,"2020-08-16","US",4312,11,0.255102040816327,"2020-08-16"
"682",682,"2020-08-17","other",102473,322,0.31422911401052,"2020-08-17"
"683",683,"2020-08-17","UK",3044,9,0.295663600525624,"2020-08-17"
"684",684,"2020-08-17","US",5670,15,0.264550264550265,"2020-08-17"
"685",685,"2020-08-18","other",101531,412,0.405787394982813,"2020-08-18"
"686",686,"2020-08-18","UK",3022,7,0.231634679020516,"2020-08-18"
"687",687,"2020-08-18","US",6942,8,0.115240564678767,"2020-08-18"
"688",688,"2020-08-19","other",103141,237,0.229782530710387,"2020-08-19"
"689",689,"2020-08-19","UK",3504,6,0.171232876712329,"2020-08-19"
"690",690,"2020-08-19","US",5923,8,0.135066689177782,"2020-08-19"
"691",691,"2020-08-20","other",102225,311,0.304230863291758,"2020-08-20"
"692",692,"2020-08-20","UK",2728,10,0.366568914956012,"2020-08-20"
"693",693,"2020-08-20","US",4729,8,0.169168957496299,"2020-08-20"
"694",694,"2020-08-21","other",105798,316,0.298682394752264,"2020-08-21"
"695",695,"2020-08-21","UK",2824,14,0.495750708215297,"2020-08-21"
"696",696,"2020-08-21","US",4250,9,0.211764705882353,"2020-08-21"
"697",697,"2020-08-22","other",103419,392,0.379040601823649,"2020-08-22"
"698",698,"2020-08-22","UK",3119,15,0.480923372875922,"2020-08-22"
"699",699,"2020-08-22","US",4327,9,0.207996302287959,"2020-08-22"
"700",700,"2020-08-23","other",104312,202,0.193649819771455,"2020-08-23"
"701",701,"2020-08-23","UK",2977,3,0.100772589855559,"2020-08-23"
"702",702,"2020-08-23","US",5256,14,0.266362252663623,"2020-08-23"
"703",703,"2020-08-24","other",104104,272,0.261277184354107,"2020-08-24"
"704",704,"2020-08-24","UK",3090,8,0.258899676375405,"2020-08-24"
"705",705,"2020-08-24","US",4270,5,0.117096018735363,"2020-08-24"
"706",706,"2020-08-25","other",103711,218,0.210199496678269,"2020-08-25"
"707",707,"2020-08-25","UK",3146,7,0.222504767959313,"2020-08-25"
"708",708,"2020-08-25","US",4760,18,0.378151260504202,"2020-08-25"
"709",709,"2020-08-26","other",104087,195,0.187343280140652,"2020-08-26"
"710",710,"2020-08-26","UK",2959,18,0.608313619466036,"2020-08-26"
"711",711,"2020-08-26","US",5911,15,0.253764168499408,"2020-08-26"
"712",712,"2020-08-27","other",105227,845,0.803025839375826,"2020-08-27"
"713",713,"2020-08-27","UK",3115,17,0.545746388443018,"2020-08-27"
"714",714,"2020-08-27","US",5562,11,0.197770586120101,"2020-08-27"
"715",715,"2020-08-28","other",105688,380,0.35954886079782,"2020-08-28"
"716",716,"2020-08-28","UK",2852,4,0.140252454417952,"2020-08-28"
"717",717,"2020-08-28","US",5631,8,0.142070680163381,"2020-08-28"
"718",718,"2020-08-29","other",103284,228,0.22075055187638,"2020-08-29"
"719",719,"2020-08-29","UK",2923,10,0.342114266164899,"2020-08-29"
"720",720,"2020-08-29","US",4397,6,0.136456675005686,"2020-08-29"
"721",721,"2020-08-30","other",104945,576,0.54885892610415,"2020-08-30"
"722",722,"2020-08-30","UK",3557,9,0.253022209727298,"2020-08-30"
"723",723,"2020-08-30","US",5754,65,1.12964893986792,"2020-08-30"
"724",724,"2020-08-31","other",103473,686,0.662974882336455,"2020-08-31"
"725",725,"2020-08-31","UK",3559,10,0.280977802753582,"2020-08-31"
"726",726,"2020-08-31","US",5244,65,1.23951182303585,"2020-08-31"
"727",727,"2020-09-01","other",113902,268,0.235289986128426,"2020-09-01"
"728",728,"2020-09-01","UK",3490,8,0.229226361031519,"2020-09-01"
"729",729,"2020-09-01","US",5918,35,0.591416018925313,"2020-09-01"
"730",730,"2020-09-02","other",102182,332,0.324910453895989,"2020-09-02"
"731",731,"2020-09-02","UK",3282,5,0.152346130408288,"2020-09-02"
"732",732,"2020-09-02","US",6217,29,0.466462924239987,"2020-09-02"
"733",733,"2020-09-03","other",104968,442,0.421080710311714,"2020-09-03"
"734",734,"2020-09-03","UK",3448,11,0.319025522041763,"2020-09-03"
"735",735,"2020-09-03","US",5946,18,0.302724520686176,"2020-09-03"
"736",736,"2020-09-04","other",105860,516,0.487436236538825,"2020-09-04"
"737",737,"2020-09-04","UK",3316,7,0.211097708082027,"2020-09-04"
"738",738,"2020-09-04","US",4827,44,0.911539258338512,"2020-09-04"
"739",739,"2020-09-05","other",105436,237,0.224780909746197,"2020-09-05"
"740",740,"2020-09-05","UK",3890,4,0.102827763496144,"2020-09-05"
"741",741,"2020-09-05","US",4184,10,0.239005736137667,"2020-09-05"
"742",742,"2020-09-06","other",105705,787,0.744524856913107,"2020-09-06"
"743",743,"2020-09-06","UK",3695,11,0.297699594046008,"2020-09-06"
"744",744,"2020-09-06","US",3770,76,2.0159151193634,"2020-09-06"
"745",745,"2020-09-07","other",102699,383,0.372934497901635,"2020-09-07"
"746",746,"2020-09-07","UK",4890,8,0.16359918200409,"2020-09-07"
"747",747,"2020-09-07","US",5131,27,0.52621321379848,"2020-09-07"
"748",748,"2020-09-08","other",102890,1751,1.70181747497327,"2020-09-08"
"749",749,"2020-09-08","UK",5104,25,0.489811912225705,"2020-09-08"
"750",750,"2020-09-08","US",5197,188,3.61747161824129,"2020-09-08"
"751",751,"2020-09-09","other",103003,1048,1.01744609380309,"2020-09-09"
"752",752,"2020-09-09","UK",6858,21,0.306211723534558,"2020-09-09"
"753",753,"2020-09-09","US",6462,82,1.26895697926339,"2020-09-09"
"754",754,"2020-09-10","other",102279,380,0.371532768212439,"2020-09-10"
"755",755,"2020-09-10","UK",4754,7,0.14724442574674,"2020-09-10"
"756",756,"2020-09-10","US",6811,23,0.337689032447511,"2020-09-10"
"757",757,"2020-09-11","other",98517,233,0.236507404813382,"2020-09-11"
"758",758,"2020-09-11","UK",4746,15,0.316055625790139,"2020-09-11"
"759",759,"2020-09-11","US",5627,4,0.0710858361471477,"2020-09-11"
"760",760,"2020-09-12","other",96534,299,0.309735430003936,"2020-09-12"
"761",761,"2020-09-12","UK",4238,10,0.235960358659745,"2020-09-12"
"762",762,"2020-09-12","US",4923,12,0.24375380865326,"2020-09-12"
"763",763,"2020-09-13","other",97153,84,0.0864615606311694,"2020-09-13"
"764",764,"2020-09-13","UK",4497,4,0.088948187680676,"2020-09-13"
"765",765,"2020-09-13","US",4916,6,0.122050447518308,"2020-09-13"
"766",766,"2020-09-14","other",65495,45,0.0687075349263302,"2020-09-14"
"767",767,"2020-09-14","UK",3524,0,0,"2020-09-14"
"768",768,"2020-09-14","US",2477,0,0,"2020-09-14"
